Route,Velocity,Time,Weather,Roadtype,Holiday
302,33.8,2013-11-16 05:00:00,1,1,2
302,33.875,2013-11-16 06:00:00,1,1,2
302,34,2013-11-16 07:00:00,1,1,2
302,33.33333333,2013-11-16 08:00:00,1,1,2
302,33.4,2013-11-16 09:00:00,1,1,2
302,33.2,2013-11-16 10:00:00,1,1,2
302,32.28571429,2013-11-16 11:00:00,1,1,2
302,34.5625,2013-11-16 12:00:00,1,1,2
302,30.71428571,2013-11-16 13:00:00,1,1,2
302,30,2013-11-16 14:00:00,1,1,2
302,28,2013-11-16 15:00:00,1,1,2
302,29.23076923,2013-11-16 16:00:00,1,1,2
302,29.26666667,2013-11-16 17:00:00,1,1,2
302,32,2013-11-16 18:00:00,1,1,2
302,32.8,2013-11-16 19:00:00,1,1,2
302,31,2013-11-16 20:00:00,1,1,2
302,30.9375,2013-11-16 21:00:00,1,1,2
302,32.26666667,2013-11-16 22:00:00,1,1,2
302,33.78571429,2013-11-16 23:00:00,1,1,2
302,34,2013-11-17 00:00:00,1,1,2
302,34,2013-11-17 01:00:00,1,1,2
302,34,2013-11-17 02:00:00,1,1,2
302,34,2013-11-17 03:00:00,1,1,2
302,33.875,2013-11-17 04:00:00,1,1,2
302,34,2013-11-17 05:00:00,1,1,2
302,34.71428571,2013-11-17 06:00:00,1,1,2
302,35,2013-11-17 07:00:00,1,1,2
302,35,2013-11-17 08:00:00,1,1,2
302,33.92857143,2013-11-17 09:00:00,1,1,2
302,33.86666667,2013-11-17 10:00:00,1,1,2
302,33.33333333,2013-11-17 11:00:00,1,1,2
302,33.73333333,2013-11-17 12:00:00,1,1,2
302,32.13333333,2013-11-17 13:00:00,1,1,2
302,33.66666667,2013-11-17 14:00:00,1,1,2
302,30.71428571,2013-11-17 15:00:00,1,1,2
302,31.33333333,2013-11-17 16:00:00,1,1,2
302,30.53333333,2013-11-17 17:00:00,1,1,2
302,29.06666667,2013-11-17 18:00:00,1,1,2
302,33,2013-11-17 19:00:00,1,1,2
302,33,2013-11-17 20:00:00,1,1,2
302,33,2013-11-17 21:00:00,1,1,2
302,33,2013-11-17 22:00:00,1,1,2
302,33,2013-11-17 23:00:00,1,1,2
302,33,2013-11-18 00:00:00,1,1,1
302,33,2013-11-18 01:00:00,1,1,1
302,33,2013-11-18 02:00:00,1,1,1
302,33.8,2013-11-18 03:00:00,1,1,1
302,34,2013-11-18 04:00:00,1,1,1
302,34,2013-11-18 05:00:00,1,1,1
302,34,2013-11-18 06:00:00,1,1,1
302,30.2,2013-11-18 07:00:00,1,1,1
302,25.33333333,2013-11-18 08:00:00,1,1,1
302,30.1875,2013-11-18 09:00:00,1,1,1
302,32.57142857,2013-11-18 10:00:00,1,1,1
302,32.13333333,2013-11-18 11:00:00,1,1,1
302,33,2013-11-18 12:00:00,1,1,1
302,32.6,2013-11-18 13:00:00,1,1,1
302,30.26666667,2013-11-18 14:00:00,1,1,1
302,26.42857143,2013-11-18 15:00:00,1,1,1
302,30.25,2013-11-18 16:00:00,1,1,1
302,26.5,2013-11-18 17:00:00,1,1,1
302,20.73333333,2013-11-18 18:00:00,1,1,1
302,28.8,2013-11-18 19:00:00,1,1,1
302,32,2013-11-18 20:00:00,1,1,1
302,32.23076923,2013-11-18 21:00:00,1,1,1
302,33,2013-11-18 22:00:00,1,1,1
302,33,2013-11-18 23:00:00,1,1,1
302,33.46666667,2013-11-19 00:00:00,1,1,1
302,33,2013-11-19 01:00:00,1,1,1
302,33,2013-11-19 02:00:00,1,1,1
302,32.64285714,2013-11-19 03:00:00,1,1,1
302,34,2013-11-19 04:00:00,1,1,1
302,34.69230769,2013-11-19 05:00:00,1,1,1
302,35,2013-11-19 06:00:00,1,1,1
302,33,2013-11-19 07:00:00,1,1,1
302,29.5,2013-11-19 08:00:00,1,1,1
302,33,2013-11-19 09:00:00,1,1,1
302,33.8,2013-11-19 10:00:00,1,1,1
302,29.92857143,2013-11-19 11:00:00,1,1,1
302,35.4375,2013-11-19 12:00:00,1,1,1
302,34.21428571,2013-11-19 13:00:00,1,1,1
302,28.15384615,2013-11-19 14:00:00,1,1,1
302,25,2013-11-19 15:00:00,1,1,1
302,25,2013-11-19 16:00:00,1,1,1
302,22,2013-11-19 17:00:00,1,1,1
302,21.14285714,2013-11-19 18:00:00,1,1,1
302,33.8,2013-11-19 19:00:00,1,1,1
302,36.14285714,2013-11-19 20:00:00,1,1,1
302,35.28571429,2013-11-19 21:00:00,1,1,1
302,36.76923077,2013-11-19 22:00:00,1,1,1
302,35.28571429,2013-11-19 23:00:00,1,1,1
302,36.72727273,2013-11-20 00:00:00,1,1,1
302,36.5,2013-11-20 01:00:00,1,1,1
302,36.14285714,2013-11-20 02:00:00,1,1,1
302,37.2,2013-11-20 03:00:00,1,1,1
302,36.8,2013-11-20 04:00:00,1,1,1
302,36.4,2013-11-20 05:00:00,1,1,1
302,36.4,2013-11-20 06:00:00,1,1,1
302,33.6875,2013-11-20 07:00:00,1,1,1
302,23.28571429,2013-11-20 08:00:00,1,1,1
302,31.86666667,2013-11-20 09:00:00,1,1,1
302,27.21428571,2013-11-20 10:00:00,1,1,1
302,20,2013-11-20 11:00:00,1,1,1
302,33.14285714,2013-11-20 12:00:00,1,1,1
302,27.84615385,2013-11-20 13:00:00,1,1,1
302,22.71428571,2013-11-20 14:00:00,1,1,1
302,26.8,2013-11-20 15:00:00,1,1,1
302,20.73333333,2013-11-20 16:00:00,1,1,1
302,14.5,2013-11-20 17:00:00,1,1,1
302,19.78571429,2013-11-20 18:00:00,1,1,1
302,31.8,2013-11-20 19:00:00,1,1,1
302,33.13333333,2013-11-20 20:00:00,1,1,1
302,33.42857143,2013-11-20 21:00:00,1,1,1
302,33.35714286,2013-11-20 22:00:00,1,1,1
302,33.28571429,2013-11-20 23:00:00,1,1,1
302,33.46153846,2013-11-21 00:00:00,1,1,1
302,33.5,2013-11-21 01:00:00,1,1,1
302,33.30769231,2013-11-21 02:00:00,1,1,1
302,33.46153846,2013-11-21 03:00:00,1,1,1
302,33.92857143,2013-11-21 04:00:00,1,1,1
302,33.33333333,2013-11-21 05:00:00,1,1,1
302,33.2,2013-11-21 06:00:00,1,1,1
302,32.46666667,2013-11-21 07:00:00,1,1,1
302,21.86666667,2013-11-21 08:00:00,1,1,1
302,23.14285714,2013-11-21 09:00:00,1,1,1
302,31.93333333,2013-11-21 10:00:00,1,1,1
302,33.375,2013-11-21 11:00:00,1,1,1
302,33.35714286,2013-11-21 12:00:00,1,1,1
302,32.73333333,2013-11-21 13:00:00,1,1,1
302,32,2013-11-21 14:00:00,1,1,1
302,27.71428571,2013-11-21 15:00:00,1,1,1
302,19.2,2013-11-21 16:00:00,1,1,1
302,19.25,2013-11-21 17:00:00,1,1,1
302,23.85714286,2013-11-21 18:00:00,1,1,1
302,32,2013-11-21 19:00:00,1,1,1
302,31.93333333,2013-11-21 20:00:00,1,1,1
302,31.15384615,2013-11-21 21:00:00,1,1,1
302,33,2013-11-21 22:00:00,1,1,1
302,33,2013-11-21 23:00:00,1,1,1
302,33.14285714,2013-11-22 00:00:00,1,1,1
302,33,2013-11-22 01:00:00,1,1,1
302,33,2013-11-22 02:00:00,1,1,1
302,33,2013-11-22 03:00:00,1,1,1
302,33,2013-11-22 04:00:00,1,1,1
302,33,2013-11-22 05:00:00,1,1,1
302,33,2013-11-22 06:00:00,1,1,1
302,29.78571429,2013-11-22 07:00:00,1,1,1
302,25.13333333,2013-11-22 08:00:00,1,1,1
302,28.06666667,2013-11-22 09:00:00,1,1,1
302,32.875,2013-11-22 10:00:00,1,1,1
302,33,2013-11-22 11:00:00,1,1,1
302,35,2013-11-22 12:00:00,1,1,1
302,32.61538462,2013-11-22 13:00:00,1,1,1
302,26.53846154,2013-11-22 14:00:00,1,1,1
302,20.64285714,2013-11-22 15:00:00,1,1,1
302,18.93333333,2013-11-22 16:00:00,1,1,1
302,16.78571429,2013-11-22 17:00:00,1,1,1
302,20.66666667,2013-11-22 18:00:00,1,1,1
302,32.46153846,2013-11-22 19:00:00,1,1,1
302,33.4,2013-11-22 20:00:00,1,1,1
302,34.26666667,2013-11-22 21:00:00,1,1,1
302,34.46153846,2013-11-22 22:00:00,1,1,1
302,34.71428571,2013-11-22 23:00:00,1,1,1
302,34.5,2013-11-23 00:00:00,1,1,2
302,34.53846154,2013-11-23 01:00:00,1,1,2
302,34.4,2013-11-23 02:00:00,1,1,2
302,35,2013-11-23 03:00:00,1,1,2
302,35,2013-11-23 04:00:00,1,1,2
302,35,2013-11-23 05:00:00,1,1,2
302,35.73333333,2013-11-23 06:00:00,1,1,2
302,36,2013-11-23 07:00:00,1,1,2
302,36.4,2013-11-23 08:00:00,1,1,2
302,36.33333333,2013-11-23 09:00:00,1,1,2
302,36.1875,2013-11-23 10:00:00,1,1,2
302,37.28571429,2013-11-23 11:00:00,1,1,2
302,36.64285714,2013-11-23 12:00:00,1,1,2
302,36.07692308,2013-11-23 13:00:00,1,1,2
302,36.06666667,2013-11-23 14:00:00,1,1,2
302,36.13333333,2013-11-23 15:00:00,1,1,2
302,34.21428571,2013-11-23 16:00:00,1,1,2
302,30.28571429,2013-11-23 17:00:00,1,1,2
302,32.14285714,2013-11-23 18:00:00,1,1,2
302,35,2013-11-23 19:00:00,1,1,2
302,35,2013-11-23 20:00:00,1,1,2
302,32.1875,2013-11-23 21:00:00,1,1,2
302,35,2013-11-23 22:00:00,1,1,2
302,35,2013-11-23 23:00:00,1,1,2
302,34.92307692,2013-11-24 00:00:00,3,1,2
302,35,2013-11-24 01:00:00,3,1,2
302,35,2013-11-24 02:00:00,3,1,2
302,35,2013-11-24 03:00:00,3,1,2
302,35,2013-11-24 04:00:00,3,1,2
302,35,2013-11-24 05:00:00,3,1,2
302,35,2013-11-24 06:00:00,3,1,2
302,35,2013-11-24 07:00:00,3,1,2
302,35,2013-11-24 08:00:00,3,1,2
302,34.86666667,2013-11-24 09:00:00,3,1,2
302,34.85714286,2013-11-24 10:00:00,3,1,2
302,35,2013-11-24 11:00:00,3,1,2
302,35,2013-11-24 12:00:00,3,1,2
302,34.91666667,2013-11-24 13:00:00,3,1,2
302,32.35714286,2013-11-24 14:00:00,3,1,2
302,32.0625,2013-11-24 15:00:00,3,1,2
302,23.46153846,2013-11-24 16:00:00,3,1,2
302,26.85714286,2013-11-24 17:00:00,3,1,2
302,32.4,2013-11-24 18:00:00,3,1,2
302,34,2013-11-24 19:00:00,3,1,2
302,33.38461538,2013-11-24 20:00:00,3,1,2
302,33.5,2013-11-24 21:00:00,3,1,2
302,34,2013-11-24 22:00:00,3,1,2
302,34,2013-11-24 23:00:00,3,1,2
302,33.85714286,2013-11-25 00:00:00,1,1,1
302,34,2013-11-25 01:00:00,1,1,1
302,34,2013-11-25 02:00:00,1,1,1
302,34,2013-11-25 03:00:00,1,1,1
302,34,2013-11-25 04:00:00,1,1,1
302,34,2013-11-25 05:00:00,1,1,1
302,34.33333333,2013-11-25 06:00:00,1,1,1
302,32.93333333,2013-11-25 07:00:00,1,1,1
302,29.26666667,2013-11-25 08:00:00,1,1,1
302,33.6,2013-11-25 09:00:00,1,1,1
302,33.4,2013-11-25 10:00:00,1,1,1
302,34,2013-11-25 11:00:00,1,1,1
302,33.15384615,2013-11-25 12:00:00,1,1,1
302,34.86666667,2013-11-25 13:00:00,1,1,1
302,28.08333333,2013-11-25 14:00:00,1,1,1
302,26.84615385,2013-11-25 15:00:00,1,1,1
302,25.76923077,2013-11-25 16:00:00,1,1,1
302,22.57142857,2013-11-25 17:00:00,1,1,1
302,25.3125,2013-11-25 18:00:00,1,1,1
302,30.78571429,2013-11-25 19:00:00,1,1,1
302,32.21428571,2013-11-25 20:00:00,1,1,1
302,32,2013-11-25 21:00:00,1,1,1
302,32,2013-11-25 22:00:00,1,1,1
302,32,2013-11-25 23:00:00,1,1,1
302,32,2013-11-26 00:00:00,1,1,1
302,32,2013-11-26 01:00:00,1,1,1
302,32.53333333,2013-11-26 02:00:00,1,1,1
302,32.92857143,2013-11-26 03:00:00,1,1,1
302,33,2013-11-26 04:00:00,1,1,1
302,33,2013-11-26 05:00:00,1,1,1
302,33,2013-11-26 06:00:00,1,1,1
302,32.85714286,2013-11-26 07:00:00,1,1,1
302,23.46666667,2013-11-26 08:00:00,1,1,1
302,29.07142857,2013-11-26 09:00:00,1,1,1
302,28.71428571,2013-11-26 10:00:00,1,1,1
302,32.76923077,2013-11-26 11:00:00,1,1,1
302,33.46666667,2013-11-26 12:00:00,1,1,1
302,34,2013-11-26 13:00:00,1,1,1
302,28.15384615,2013-11-26 14:00:00,1,1,1
302,25,2013-11-26 15:00:00,1,1,1
302,24.46666667,2013-11-26 16:00:00,1,1,1
302,21.875,2013-11-26 17:00:00,1,1,1
302,25.13333333,2013-11-26 18:00:00,1,1,1
302,33.4,2013-11-26 19:00:00,1,1,1
302,35,2013-11-26 20:00:00,1,1,1
302,35,2013-11-26 21:00:00,1,1,1
302,35,2013-11-26 22:00:00,1,1,1
302,35,2013-11-26 23:00:00,1,1,1
302,35.35714286,2013-11-27 00:00:00,1,1,1
302,35,2013-11-27 01:00:00,1,1,1
302,35,2013-11-27 02:00:00,1,1,1
302,35,2013-11-27 03:00:00,1,1,1
302,35.26666667,2013-11-27 04:00:00,1,1,1
302,36,2013-11-27 05:00:00,1,1,1
302,36,2013-11-27 06:00:00,1,1,1
302,35.35,2013-11-27 07:00:00,1,1,1
302,26.36363636,2013-11-27 08:00:00,1,1,1
302,30.57142857,2013-11-27 09:00:00,1,1,1
302,34.25,2013-11-27 10:00:00,1,1,1
302,35.71428571,2013-11-27 11:00:00,1,1,1
302,36,2013-11-27 12:00:00,1,1,1
302,35.86666667,2013-11-27 13:00:00,1,1,1
302,33.35714286,2013-11-27 14:00:00,1,1,1
302,26.2,2013-11-27 15:00:00,1,1,1
302,22.9375,2013-11-27 16:00:00,1,1,1
302,19.71428571,2013-11-27 17:00:00,1,1,1
302,23.8,2013-11-27 18:00:00,1,1,1
302,31.85714286,2013-11-27 19:00:00,1,1,1
302,32,2013-11-27 20:00:00,1,1,1
302,38,2013-11-27 21:00:00,1,1,1
302,39.8125,2013-11-27 22:00:00,1,1,1
302,39.64285714,2013-11-27 23:00:00,1,1,1
302,39.26666667,2013-11-28 00:00:00,1,1,1
302,39.6,2013-11-28 01:00:00,1,1,1
302,39.6,2013-11-28 02:00:00,1,1,1
302,39.86666667,2013-11-28 03:00:00,1,1,1
302,39.92857143,2013-11-28 04:00:00,1,1,1
302,40.66666667,2013-11-28 05:00:00,1,1,1
302,40.6,2013-11-28 06:00:00,1,1,1
302,39.6,2013-11-28 07:00:00,1,1,1
302,25.66666667,2013-11-28 08:00:00,1,1,1
302,29.42857143,2013-11-28 09:00:00,1,1,1
302,36.6,2013-11-28 10:00:00,1,1,1
302,34.53333333,2013-11-28 11:00:00,1,1,1
302,35.33333333,2013-11-28 12:00:00,1,1,1
302,33.73333333,2013-11-28 13:00:00,1,1,1
302,29.8,2013-11-28 14:00:00,1,1,1
302,28,2013-11-28 15:00:00,1,1,1
302,23.66666667,2013-11-28 16:00:00,1,1,1
302,18.73333333,2013-11-28 17:00:00,1,1,1
302,16.4,2013-11-28 18:00:00,1,1,1
302,28.8,2013-11-28 19:00:00,1,1,1
302,32.75,2013-11-28 20:00:00,1,1,1
302,33.85714286,2013-11-28 21:00:00,1,1,1
302,32,2013-11-28 22:00:00,1,1,1
302,32,2013-11-28 23:00:00,1,1,1
302,32,2013-11-29 00:00:00,1,1,1
302,32,2013-11-29 01:00:00,1,1,1
302,32,2013-11-29 02:00:00,1,1,1
302,32.93333333,2013-11-29 03:00:00,1,1,1
302,33,2013-11-29 04:00:00,1,1,1
302,33,2013-11-29 05:00:00,1,1,1
302,33,2013-11-29 06:00:00,1,1,1
302,33.2,2013-11-29 07:00:00,1,1,1
302,21.15384615,2013-11-29 08:00:00,1,1,1
302,28.26666667,2013-11-29 09:00:00,1,1,1
302,33.4375,2013-11-29 10:00:00,1,1,1
302,32,2013-11-29 11:00:00,1,1,1
302,31.28571429,2013-11-29 12:00:00,1,1,1
302,32.35714286,2013-11-29 13:00:00,1,1,1
302,25.86666667,2013-11-29 14:00:00,1,1,1
302,24.53333333,2013-11-29 15:00:00,1,1,1
302,27.0625,2013-11-29 16:00:00,1,1,1
302,24.13333333,2013-11-29 17:00:00,1,1,1
302,19,2013-11-29 18:00:00,1,1,1
302,24.1875,2013-11-29 19:00:00,1,1,1
302,30.6,2013-11-29 20:00:00,1,1,1
302,25.5,2013-11-29 21:00:00,1,1,1
302,32,2013-11-29 22:00:00,1,1,1
302,32,2013-11-29 23:00:00,1,1,1
302,32.2,2013-11-30 00:00:00,1,1,2
302,32,2013-11-30 01:00:00,1,1,2
302,32,2013-11-30 02:00:00,1,1,2
302,32,2013-11-30 03:00:00,1,1,2
302,32,2013-11-30 04:00:00,1,1,2
302,32,2013-11-30 05:00:00,1,1,2
302,32.61538462,2013-11-30 06:00:00,1,1,2
302,33,2013-11-30 07:00:00,1,1,2
302,29.6,2013-11-30 08:00:00,1,1,2
302,31.25,2013-11-30 09:00:00,1,1,2
302,32.69230769,2013-11-30 10:00:00,1,1,2
302,33.875,2013-11-30 11:00:00,1,1,2
302,34.07142857,2013-11-30 12:00:00,1,1,2
302,34.2,2013-11-30 13:00:00,1,1,2
302,35,2013-11-30 14:00:00,1,1,2
302,26.26666667,2013-11-30 15:00:00,1,1,2
302,23.93333333,2013-11-30 16:00:00,1,1,2
302,26.125,2013-11-30 17:00:00,1,1,2
302,29,2013-11-30 18:00:00,1,1,2
302,33.71428571,2013-11-30 19:00:00,1,1,2
302,33.46666667,2013-11-30 20:00:00,1,1,2
302,33.5625,2013-11-30 21:00:00,1,1,2
302,34.6,2013-11-30 22:00:00,1,1,2
302,34.5,2013-11-30 23:00:00,1,1,2
302,34.64285714,2013-12-01 00:00:00,1,1,2
302,34.5,2013-12-01 01:00:00,1,1,2
302,34.78571429,2013-12-01 02:00:00,1,1,2
302,34.8,2013-12-01 03:00:00,1,1,2
302,34.85714286,2013-12-01 04:00:00,1,1,2
302,34.6875,2013-12-01 05:00:00,1,1,2
302,35.07142857,2013-12-01 06:00:00,1,1,2
302,35.625,2013-12-01 07:00:00,1,1,2
302,35.35714286,2013-12-01 08:00:00,1,1,2
302,35.6,2013-12-01 09:00:00,1,1,2
302,36,2013-12-01 10:00:00,1,1,2
302,35.625,2013-12-01 11:00:00,1,1,2
302,35.71428571,2013-12-01 12:00:00,1,1,2
302,35.13333333,2013-12-01 13:00:00,1,1,2
302,35.13333333,2013-12-01 14:00:00,1,1,2
302,34.28571429,2013-12-01 15:00:00,1,1,2
302,34.26666667,2013-12-01 16:00:00,1,1,2
302,26.93333333,2013-12-01 17:00:00,1,1,2
302,32.06666667,2013-12-01 18:00:00,1,1,2
302,33.73333333,2013-12-01 19:00:00,1,1,2
302,33.25,2013-12-01 20:00:00,1,1,2
302,34,2013-12-01 21:00:00,1,1,2
302,34,2013-12-01 22:00:00,1,1,2
302,34,2013-12-01 23:00:00,1,1,2
302,33.875,2013-12-02 00:00:00,1,1,1
302,34,2013-12-02 01:00:00,1,1,1
302,34.6,2013-12-02 02:00:00,1,1,1
302,35,2013-12-02 03:00:00,1,1,1
302,35,2013-12-02 04:00:00,1,1,1
302,34.6,2013-12-02 05:00:00,1,1,1
302,34.8,2013-12-02 06:00:00,1,1,1
302,32.21428571,2013-12-02 07:00:00,1,1,1
302,24.73333333,2013-12-02 08:00:00,1,1,1
302,29.93333333,2013-12-02 09:00:00,1,1,1
302,33.93333333,2013-12-02 10:00:00,1,1,1
302,33.5,2013-12-02 11:00:00,1,1,1
302,34.9375,2013-12-02 12:00:00,1,1,1
302,34.8,2013-12-02 13:00:00,1,1,1
302,34.06666667,2013-12-02 14:00:00,1,1,1
302,25.93333333,2013-12-02 15:00:00,1,1,1
302,28.8,2013-12-02 16:00:00,1,1,1
302,22.33333333,2013-12-02 17:00:00,1,1,1
302,25.2,2013-12-02 18:00:00,1,1,1
302,31,2013-12-02 19:00:00,1,1,1
302,31,2013-12-02 20:00:00,1,1,1
302,31,2013-12-02 21:00:00,1,1,1
302,31.57142857,2013-12-02 22:00:00,1,1,1
302,32,2013-12-02 23:00:00,1,1,1
302,32,2013-12-03 00:00:00,1,1,1
302,32,2013-12-03 01:00:00,1,1,1
302,31.9375,2013-12-03 02:00:00,1,1,1
302,32,2013-12-03 03:00:00,1,1,1
302,32.6,2013-12-03 04:00:00,1,1,1
302,32.875,2013-12-03 05:00:00,1,1,1
302,32.71428571,2013-12-03 06:00:00,1,1,1
302,29.28571429,2013-12-03 07:00:00,1,1,1
302,31.2,2013-12-03 08:00:00,1,1,1
302,28.6875,2013-12-03 09:00:00,1,1,1
302,32.42857143,2013-12-03 10:00:00,1,1,1
302,32.125,2013-12-03 11:00:00,1,1,1
302,32.30769231,2013-12-03 12:00:00,1,1,1
302,32.8,2013-12-03 13:00:00,1,1,1
302,31.8,2013-12-03 14:00:00,1,1,1
302,28.2,2013-12-03 15:00:00,1,1,1
302,25.375,2013-12-03 16:00:00,1,1,1
302,22,2013-12-03 17:00:00,1,1,1
302,20.07142857,2013-12-03 18:00:00,1,1,1
302,31.86666667,2013-12-03 19:00:00,1,1,1
302,32,2013-12-03 20:00:00,1,1,1
302,32,2013-12-03 21:00:00,1,1,1
302,32,2013-12-03 22:00:00,1,1,1
302,32,2013-12-03 23:00:00,1,1,1
302,31.93333333,2013-12-04 00:00:00,1,1,1
302,32,2013-12-04 01:00:00,1,1,1
302,32,2013-12-04 02:00:00,1,1,1
302,32,2013-12-04 03:00:00,1,1,1
302,32,2013-12-04 04:00:00,1,1,1
302,32,2013-12-04 05:00:00,1,1,1
302,32.8125,2013-12-04 06:00:00,1,1,1
302,29.76923077,2013-12-04 07:00:00,1,1,1
302,25.4,2013-12-04 08:00:00,1,1,1
302,29.33333333,2013-12-04 09:00:00,1,1,1
302,35,2013-12-04 10:00:00,1,1,1
302,33.75,2013-12-04 11:00:00,1,1,1
302,33,2013-12-04 12:00:00,1,1,1
302,32.86666667,2013-12-04 13:00:00,1,1,1
302,27.875,2013-12-04 14:00:00,1,1,1
302,27.57142857,2013-12-04 15:00:00,1,1,1
302,23.6875,2013-12-04 16:00:00,1,1,1
302,18,2013-12-04 17:00:00,1,1,1
302,23.4,2013-12-04 18:00:00,1,1,1
302,30.25,2013-12-04 19:00:00,1,1,1
302,30.71428571,2013-12-04 20:00:00,1,1,1
302,31,2013-12-04 21:00:00,1,1,1
302,31,2013-12-04 22:00:00,1,1,1
302,31,2013-12-04 23:00:00,1,1,1
302,31.2,2013-12-05 00:00:00,1,1,1
302,31.66666667,2013-12-05 01:00:00,1,1,1
302,31.9375,2013-12-05 02:00:00,1,1,1
302,31.92857143,2013-12-05 03:00:00,1,1,1
302,32.3125,2013-12-05 04:00:00,1,1,1
302,33,2013-12-05 05:00:00,1,1,1
302,33,2013-12-05 06:00:00,1,1,1
302,28.73333333,2013-12-05 07:00:00,1,1,1
302,23.73333333,2013-12-05 08:00:00,1,1,1
302,29.6,2013-12-05 09:00:00,1,1,1
302,33.46666667,2013-12-05 10:00:00,1,1,1
302,34,2013-12-05 11:00:00,1,1,1
302,34,2013-12-05 12:00:00,1,1,1
302,33.4,2013-12-05 13:00:00,1,1,1
302,34.2,2013-12-05 14:00:00,1,1,1
302,32.13333333,2013-12-05 15:00:00,1,1,1
302,21.66666667,2013-12-05 16:00:00,1,1,1
302,18.125,2013-12-05 17:00:00,1,1,1
302,21.42857143,2013-12-05 18:00:00,1,1,1
302,29.5625,2013-12-05 19:00:00,1,1,1
302,33.06666667,2013-12-05 20:00:00,1,1,1
302,32.86666667,2013-12-05 21:00:00,1,1,1
302,33.42857143,2013-12-05 22:00:00,1,1,1
302,34,2013-12-05 23:00:00,1,1,1
302,34.06666667,2013-12-06 00:00:00,1,1,1
302,34,2013-12-06 01:00:00,1,1,1
302,33.8125,2013-12-06 02:00:00,1,1,1
302,34,2013-12-06 03:00:00,1,1,1
302,33.86666667,2013-12-06 04:00:00,1,1,1
302,34.33333333,2013-12-06 05:00:00,1,1,1
302,35,2013-12-06 06:00:00,1,1,1
302,34.46153846,2013-12-06 07:00:00,1,1,1
302,27.33333333,2013-12-06 08:00:00,1,1,1
302,30.0625,2013-12-06 09:00:00,1,1,1
302,31,2013-12-06 10:00:00,1,1,1
302,25.07142857,2013-12-06 11:00:00,1,1,1
302,32.4,2013-12-06 12:00:00,1,1,1
302,34.8,2013-12-06 13:00:00,1,1,1
302,33.75,2013-12-06 14:00:00,1,1,1
302,27.46666667,2013-12-06 15:00:00,1,1,1
302,23,2013-12-06 16:00:00,1,1,1
302,21.26666667,2013-12-06 17:00:00,1,1,1
302,23.625,2013-12-06 18:00:00,1,1,1
302,30.5,2013-12-06 19:00:00,1,1,1
302,32.53333333,2013-12-06 20:00:00,1,1,1
302,31.46666667,2013-12-06 21:00:00,1,1,1
302,34,2013-12-06 22:00:00,1,1,1
302,34,2013-12-06 23:00:00,1,1,1
302,35,2013-12-07 00:00:00,1,1,2
302,35,2013-12-07 01:00:00,1,1,2
302,35,2013-12-07 02:00:00,1,1,2
302,35,2013-12-07 03:00:00,1,1,2
302,35,2013-12-07 04:00:00,1,1,2
302,35,2013-12-07 05:00:00,1,1,2
302,35.35714286,2013-12-07 06:00:00,1,1,2
302,35.5,2013-12-07 07:00:00,1,1,2
302,34.71428571,2013-12-07 08:00:00,1,1,2
302,34,2013-12-07 09:00:00,1,1,2
302,32,2013-12-07 10:00:00,1,1,2
302,32,2013-12-07 11:00:00,1,1,2
302,32,2013-12-07 12:00:00,1,1,2
302,31.73333333,2013-12-07 13:00:00,1,1,2
302,30.875,2013-12-07 14:00:00,1,1,2
302,30.6,2013-12-07 15:00:00,1,1,2
302,28.26666667,2013-12-07 16:00:00,1,1,2
302,25.23076923,2013-12-07 17:00:00,1,1,2
302,33.06666667,2013-12-07 18:00:00,1,1,2
302,34.46666667,2013-12-07 19:00:00,1,1,2
302,33.8,2013-12-07 20:00:00,1,1,2
302,34.66666667,2013-12-07 21:00:00,1,1,2
302,35,2013-12-07 22:00:00,1,1,2
302,35,2013-12-07 23:00:00,1,1,2
302,35,2013-12-08 00:00:00,1,1,2
302,35,2013-12-08 01:00:00,1,1,2
302,35,2013-12-08 02:00:00,1,1,2
302,35,2013-12-08 03:00:00,1,1,2
302,34.93333333,2013-12-08 04:00:00,1,1,2
302,35,2013-12-08 05:00:00,1,1,2
302,34.93333333,2013-12-08 06:00:00,1,1,2
302,35.21428571,2013-12-08 07:00:00,1,1,2
302,32.26666667,2013-12-08 08:00:00,1,1,2
302,33.86666667,2013-12-08 09:00:00,1,1,2
302,33.6875,2013-12-08 10:00:00,1,1,2
302,34.28571429,2013-12-08 11:00:00,1,1,2
302,34.26666667,2013-12-08 12:00:00,1,1,2
302,34.85714286,2013-12-08 13:00:00,1,1,2
302,34.46666667,2013-12-08 14:00:00,1,1,2
302,33.1875,2013-12-08 15:00:00,1,1,2
302,32.33333333,2013-12-08 16:00:00,1,1,2
302,30.07142857,2013-12-08 17:00:00,1,1,2
302,32.6,2013-12-08 18:00:00,1,1,2
302,33,2013-12-08 19:00:00,1,1,2
302,31.6,2013-12-08 20:00:00,1,1,2
302,33.26666667,2013-12-08 21:00:00,1,1,2
302,35,2013-12-08 22:00:00,1,1,2
302,35,2013-12-08 23:00:00,1,1,2
302,34.66666667,2013-12-09 00:00:00,2,1,1
302,35,2013-12-09 01:00:00,2,1,1
302,35,2013-12-09 02:00:00,2,1,1
302,35,2013-12-09 03:00:00,2,1,1
302,35,2013-12-09 04:00:00,2,1,1
302,35.64285714,2013-12-09 05:00:00,2,1,1
